,id,address,match,matchtype,parsed,tigerlineid,side,statefp,countyfp,tract,block,lat,lon
356,90782,"1319     DOROTHY LN, FULLERTON, CA, 92831",True,Exact,"1319 DOROTHY LN, FULLERTON, CA, 92831",144009003,L,06,059,001602,2006,33.88143738600007,-117.90447606799995
357,90301,"13169     ALTA VISTA WAY, SYLMAR, CA, 91342",True,Exact,"13169 ALTA VISTA WAY, SYLMAR, CA, 91342",651763349,L,06,037,106112,3001,34.31208095300008,-118.40308223099998
358,90543,"1318     16TH ST, MONTGOMERY, AL, 36120",False,,,,,,,,,,
359,90785,"1319     E 78TH ST, LOS ANGELES, CA, 90001",True,Exact,"1319 E 78TH ST, LOS ANGELES, CA, 90001",141671246,L,06,037,535001,2008,33.968033054000045,-118.25149335699996
360,90300,"13169     2 VAN NUYS BLVD, PACOIMA, CA, 91331",False,,,,,,,,,,
361,90542,"1318     12TH AVE, LOS ANGELES, CA, 90019",True,Exact,"1318 12TH AVE, LOS ANGELES, CA, 90019",141602038,L,06,037,218110,1000,34.04715001100004,-118.32475857799994
362,90784,"1319     E 62ND ST, TULSA, OK, 74136",True,Exact,"1319 E 62ND ST, TULSA, OK, 74136",642918697,L,40,143,007644,1002,36.07336452800007,-95.97490462999997
363,90303,"13169     JUDD ST, PACOIMA, CA, 91331",True,Exact,"13169 JUDD ST, PACOIMA, CA, 91331",141551004,R,06,037,104321,1005,34.27152445300004,-118.42017471399998
364,90545,"1318     18TH AVE, SAN FRANCISCO, CA, 94122",True,Exact,"1318 18TH AVE, SAN FRANCISCO, CA, 94122",192277686,L,06,075,030201,2004,37.76318364200006,-122.47601602399999
365,90787,"1319     E BRIDGER AVE, LAS VEGAS, NV, 89101",True,Exact,"1319 BRIDGER AVE, LAS VEGAS, NV, 89101",201867880,L,32,003,000600,2003,36.16287472300007,-115.13278538199995
366,90302,"13169     AZTEC ST, SYLMAR, CA, 91342",True,Exact,"13169 AZTEC ST, SYLMAR, CA, 91342",141546311,R,06,037,106112,1005,34.31823761800007,-118.41985871699995
367,90544,"1318     16TH ST, SANTA MONICA, CA, 90404",True,Exact,"1318 16TH ST, SANTA MONICA, CA, 90404",141559346,R,06,037,701502,2014,34.02663727800007,-118.48498523799998
368,90786,"1319     E 90TH ST, LOS ANGELES, CA, 90002",True,Exact,"1319 E 90TH ST, LOS ANGELES, CA, 90002",141671449,L,06,037,535200,1003,33.95526834100008,-118.25088477799994
369,90536,"1318 1/2 MEANDER ST, ABILENE, TX, 79602",True,Exact,"1318 MEANDER ST, ABILENE, TX, 79602",129960447,R,48,441,011600,3017,32.43405095000003,-99.74554859299997
370,90778,"1319     CHURCH ST, SAN FRANCISCO, CA, 94114",True,Exact,"1319 CHURCH ST, SAN FRANCISCO, CA, 94114",192284848,L,06,075,021400,2002,37.74978356100007,-122.42723868899998
371,90535,"1318 1/2 LUCILE AVE, LOS ANGELES, CA, 90026",True,Exact,"1318 LUCILE AVE, LOS ANGELES, CA, 90026",141604631,R,06,037,195902,1000,34.087707641000065,-118.28081060399995
372,90777,"1319     CARROLL ST, BROOKLYN, NY, 11213",True,Exact,"1319 CARROLL ST, BROOKLYN, NY, 11213",59079696,L,36,047,033500,3003,40.66683774000006,-73.94432450499994
373,90538,"1318 1/2 S PALOS VERDES ST, SAN PEDRO, CA, 90731",True,Exact,"1318 S PALOS VERDES ST, SAN PEDRO, CA, 90731",141690942,L,06,037,297110,2008,33.73217075300005,-118.28137539599999
374,90537,"1318 1/2 N MCCADDEN PL, LOS ANGELES, CA, 90028",True,Exact,"1318 N MCCADDEN PL, LOS ANGELES, CA, 90028",141599483,R,06,037,190702,2003,34.094804400000044,-118.33745968099998
375,90779,"1319     COLUMBIA DR, GLENDALE, CA, 91205",True,Exact,"1319 COLUMBIA DR, GLENDALE, CA, 91205",141611176,R,06,037,302506,2002,34.12966104100008,-118.24248106399995
376,90539,"1318 1/2 W 92ND ST, LOS ANGELES, CA, 90044",True,Exact,"1318 W 92ND ST, LOS ANGELES, CA, 90044",141659107,L,06,037,600100,2003,33.95318832900006,-118.29844250399998
377,90770,"1319     BALLYSHANNON PKWY, ORLANDO, FL, 32828",True,Exact,"1319 BALLYSHANNON PKWY, ORLANDO, FL, 32828",635627495,R,12,095,016728,3003,28.528154363000056,-81.20286691099994
378,90530,"13179     BRANFORD ST, ARLETA, CA, 91331",True,Exact,"13179 BRANFORD ST, ARLETA, CA, 91331",142714261,R,06,037,119004,2010,34.23587641100005,-118.42011019899996
379,90772,"1319     BAY RIDGE AVE, BROOKLYN, NY, 11219",True,Exact,"1319 BAY RIDGE AVE, BROOKLYN, NY, 11219",652209381,L,36,047,019600,1001,40.62335768600008,-74.00330571099994
380,90771,"1319     BATTERY ST, RICHMOND, CA, 94801",True,Exact,"1319 BATTERY ST, RICHMOND, CA, 94801",192037114,L,06,013,378000,1009,37.95228545200007,-122.37067239899994
381,90532,"1318 1/2 E 60TH ST, LOS ANGELES, CA, 90001",True,Exact,"1318 E 60TH ST, LOS ANGELES, CA, 90001",141670660,R,06,037,532800,1007,33.98521733000007,-118.25138314199995
382,90774,"1319     BREWSTER CT, EL CERRITO, CA, 94530",True,Exact,"1319 BREWSTER CT, EL CERRITO, CA, 94530",192043505,L,06,013,385100,1011,37.925172530000054,-122.29742979599996
383,90531,"1318 -1320 15TH AVE, SAN FRANCISCO, CA, 94122",True,Exact,"1318 15TH AVE, SAN FRANCISCO, CA, 94122",192277704,L,06,075,030201,2001,37.763328358000024,-122.47275187499997
384,90773,"1319     BERKELEY ST, SANTA MONICA, CA, 90404",True,Exact,"1319 BERKELEY ST, SANTA MONICA, CA, 90404",142717349,L,06,037,701602,1006,34.03825522100004,-118.47089155299994
385,90534,"1318 1/2 LINWOOD AVE, LOS ANGELES, CA, 90017",True,Exact,"1318 LINWOOD AVE, LOS ANGELES, CA, 90017",141616704,L,06,037,209300,1008,34.05102446400008,-118.26874200199995
386,90776,"1319     CARLTON DR, GLENDALE, CA, 91205",True,Exact,"1319 CARLTON DR, GLENDALE, CA, 91205",141611101,L,06,037,302103,1000,34.14544006400007,-118.23681903899995
387,90533,"1318 1/2 HAVENHURST DR, WEST HOLLYWOOD, CA, 90046",True,Non_Exact,"1318 N HAVENHURST DR, W HOLLYWOOD, CA, 90046",241240240,R,06,037,700200,1000,34.09480524800006,-118.36740402199996
388,90775,"1319     BRIDGEWAY, SAUSALITO, CA, 94965",True,Exact,"1319 BRIDGEWAY, SAUSALITO, CA, 94965",192770218,L,06,041,130204,2007,37.85967473200003,-122.48602187199998
389,90525,"13178     CABAZON CT, VICTORVILLE, CA, 92395",True,Exact,"13178 CABAZON CT, VICTORVILLE, CA, 92395",614845649,R,06,071,010036,2022,34.490567111000075,-117.32435588499999
390,90767,"1319     ALBEMARLE ST, SAINT PAUL, MN, 55117",True,Non_Exact,"1319 N ALBEMARLE ST, SAINT PAUL, MN, 55117",97644388,L,27,123,030800,1007,44.97995676600004,-93.10719331999996
391,90524,"13178     BRYSON ST, ARLETA, CA, 91331",True,Exact,"13178 BRYSON ST, ARLETA, CA, 91331",141551994,L,06,037,119001,1012,34.22889006100007,-118.41976651399995
392,90766,"1319     ACORN ST, LEMONT, IL, 60439",True,Exact,"1319 ACORN ST, LEMONT, IL, 60439",111885120,R,17,031,824005,3016,41.649466363000045,-88.00747543899996
393,90527,"13178     PAWNEE DR, MORENO VALLEY, CA, 92555",True,Exact,"13178 PAWNEE DR, MORENO VALLEY, CA, 92555",194790991,R,06,065,042621,3004,33.929565731000025,-117.20593032699998
394,90769,"1319     AVIATION BLVD, REDONDO BEACH, CA, 90278",True,Exact,"1319 AVIATION BLVD, REDONDO BEACH, CA, 90278",141583576,L,06,037,620701,4015,33.86633236900008,-118.38539740899995
395,90526,"13178     MONTAGUE ST, ARLETA, CA, 91331",True,Exact,"13178 MONTAGUE ST, ARLETA, CA, 91331",141551835,L,06,037,119004,1003,34.24115910900008,-118.42007948499997
396,90768,"1319     AVENIDA DE CORTEZ, PACIFIC PALISADES, CA, 90272",True,Exact,"1319 AVE DE CORTEZ, PACIFIC PALISADES, CA, 90272",141557270,L,06,037,262601,2011,34.07200112500004,-118.56033790799995
397,90529,"13179 1/2 BROMONT AVE, SYLMAR, CA, 91342",True,Exact,"13179 BROMONT AVE, SYLMAR, CA, 91342",648145516,L,06,037,106407,1000,34.310368690000075,-118.43728701499998
398,90528,"13178     THISTLE BROOK DR, MORENO VALLEY, CA, 92553",True,Exact,"13178 THISTLE BROOK DR, MORENO VALLEY, CA, 92553",194814590,L,06,065,042520,2002,33.92944285500005,-117.22030279399996
399,90918,"13199     TERRY CT, MORENO VALLEY, CA, 92553",True,Exact,"13199 TERRY CT, MORENO VALLEY, CA, 92553",194790857,L,06,065,042520,2002,33.929073499000026,-117.21932377499996
400,90917,"13199     OCOTILLO RD, DESERT HOT SPRINGS, CA, 92240",True,Exact,"13199 OCOTILLO RD, DESERT HOT SPRINGS, CA, 92240",194690944,L,06,065,044510,1002,33.952721919000055,-116.49841564399998
401,90919,"1319A 4TH AVE, SAN FRANCISCO, CA, 94122",True,Exact,"1319 4TH AVE, SAN FRANCISCO, CA, 94122",192282044,R,06,075,030101,4000,37.76401459400006,-122.46094362599996
402,90910,"13196     NORRIS AVE, SYLMAR, CA, 91342",True,Exact,"13196 NORRIS AVE, SYLMAR, CA, 91342",141545455,R,06,037,106520,1002,34.31020645500007,-118.46262162
403,90912,"13197 1/2 BROMONT AVE, SYLMAR, CA, 91342",True,Exact,"13197 BROMONT AVE, SYLMAR, CA, 91342",648145516,L,06,037,106407,1000,34.31067726900005,-118.43768442799995
404,90911,"13196     W 88TH CT, LENEXA, KS, 66215",True,Exact,"13196 W 88TH CT, LENEXA, KS, 66215",91289027,R,20,091,052417,2002,38.96935259400004,-94.73631926499996
405,90914,"13197     POTTS DR, SAN JOSE, CA, 95111",True,Exact,"13197 POTTS DR, SAN JOSE, CA, 95111",122914929,L,06,085,503220,2002,37.286412806000044,-121.83497282099995
406,90913,"13197     BROMONT AVE, SYLMAR, CA, 91342",True,Exact,"13197 BROMONT AVE, SYLMAR, CA, 91342",648145516,L,06,037,106407,1000,34.31064543200006,-118.43764342499998
407,90916,"13198     ECLIPSE AVE, VICTORVILLE, CA, 92392",True,Exact,"13198 ECLIPSE AVE, VICTORVILLE, CA, 92392",144745505,R,06,071,009911,3002,34.49019117800003,-117.35029345099997
408,90915,"13197     TRIPOLI AVE, SYLMAR, CA, 91342",True,Exact,"13197 TRIPOLI AVE, SYLMAR, CA, 91342",141546405,L,06,037,106112,2003,34.31013222100006,-118.41918815999998
409,90907,"13195     ERIN DR, AUBURN, CA, 95603",True,Exact,"13195 ERIN DR, AUBURN, CA, 95603",106767265,R,06,061,021802,5000,38.93476834100005,-121.08478398599999
410,90906,"13194     SPUR BRANCH CIR, CORONA, CA, 92883",True,Non_Exact,"13194 SPR BRANCH CIR, CORONA, CA, 92883",194850124,R,06,065,043007,1012,33.73045439100002,-117.43032683999996
411,90909,"13195     SPUR BRANCH CIR, CORONA, CA, 92883",True,Non_Exact,"13195 SPR BRANCH CIR, CORONA, CA, 92883",194850124,L,06,065,043007,1012,33.73044343000004,-117.43032649099996
412,90908,"13195     HERRON ST, SYLMAR, CA, 91342",True,Exact,"13195 HERRON ST, SYLMAR, CA, 91342",141546305,R,06,037,106112,1002,34.32107977600003,-118.42018472299998
413,90901,"13193 1/2 BROMONT AVE, SYLMAR, CA, 91342",True,Exact,"13193 BROMONT AVE, SYLMAR, CA, 91342",648145516,L,06,037,106407,1000,34.31060869600003,-118.43759611399997
414,90900,"13192     WICKSHIRE LN, TUSTIN, CA, 92782",True,Exact,"13192 WICKSHIRE LN, TUSTIN, CA, 92782",144057007,L,06,059,052524,1002,33.737882314000046,-117.79885911599996
415,90903,"13193     CORRENTI ST, ARLETA, CA, 91331",True,Exact,"13193 CORRENTI ST, ARLETA, CA, 91331",141551827,R,06,037,104822,1004,34.24422204900003,-118.42019924499999
416,90902,"13193     BROMONT AVE, SYLMAR, CA, 91342",True,Exact,"13193 BROMONT AVE, SYLMAR, CA, 91342",648145516,L,06,037,106407,1000,34.31058175700008,-118.43756141899996
417,90905,"13194     FERNMONT ST, SYLMAR, CA, 91342",True,Exact,"13194 FERNMONT ST, SYLMAR, CA, 91342",141546386,L,06,037,106113,2002,34.305679214000065,-118.42055017299998
418,90904,"13193     N HUMPHREYS PEAK DR, ORO VALLEY, AZ, 85755",True,Non_Exact,"13193 N HUMPHERY'S PEAK DR, ORO VALLEY, AZ, 85755",650600750,L,04,019,004642,2003,32.44506283800007,-110.97023126899995
419,90941,"132     ALMOND AVE, MODESTO, CA, 95354",True,Exact,"132 ALMOND AVE, MODESTO, CA, 95354",102604741,R,06,099,001200,2008,37.64865153900007,-120.992916176
420,90940,"132     ALLEY WAY, MOUNTAIN VIEW, CA, 94040",True,Exact,"132 ALLEY WAY, MOUNTAIN VIEW, CA, 94040",123015992,L,06,085,509404,1001,37.405823002000034,-122.10578793799999
421,90939,"132     ALLEN ST, NEW YORK, NY, 10002",True,Exact,"132 ALLEN ST, NEW YORK, NY, 10002",59654093,R,36,061,001800,3003,40.71983482500008,-73.98991570799996
422,90932,"132     25TH AVE, SAN FRANCISCO, CA, 94121",True,Exact,"132 25TH AVE, SAN FRANCISCO, CA, 94121",192276443,L,06,075,042800,1000,37.78695221300006,-122.48522739899994
423,90931,"132     23RD AVE, SAN MATEO, CA, 94403",True,Exact,"132 23RD AVE, SAN MATEO, CA, 94403",192379704,R,06,081,607400,1010,37.545161034000046,-122.30876389099996
424,90934,"132     29TH ST, HERMOSA BEACH, CA, 90254",True,Exact,"132 29TH ST, HERMOSA BEACH, CA, 90254",141582121,R,06,037,621005,5015,33.87414351700005,-118.40560864499997
425,90933,"132     27TH ST, SAN FRANCISCO, CA, 94110",True,Exact,"132 27TH ST, SAN FRANCISCO, CA, 94110",640948028,R,06,075,021500,1000,37.74712852600004,-122.42322291099998
426,90936,"132     7TH AVE, KIRKLAND, WA, 98033",True,Exact,"132 7TH AVE, KIRKLAND, WA, 98033",186997227,L,53,033,022402,3044,47.680410076000044,-122.20734233399997
427,90935,"132     2ND AVE, SAN FRANCISCO, CA, 94118",True,Exact,"132 2ND AVE, SAN FRANCISCO, CA, 94118",192278990,L,06,075,040100,1004,37.78629404600008,-122.46035489799999
428,90938,"132     ALBERT BLVD, POTTSVILLE, PA, 17901",True,Exact,"132 ALBERT BLVD, POTTSVILLE, PA, 17901",70945282,R,42,107,003200,1005,40.65440113600005,-76.17459051599997
429,90937,"132     8TH ST, MANHATTAN BEACH, CA, 90266",True,Exact,"132 8TH ST, MANHATTAN BEACH, CA, 90266",141581590,R,06,037,620904,1034,33.88206913500005,-118.40973005699999
430,90930,"132     22ND AVE, SAN MATEO, CA, 94403",True,Exact,"132 22ND AVE, SAN MATEO, CA, 94403",192379700,R,06,081,607400,1007,37.54571142700007,-122.31011793599998
431,90929,"132     19TH AVE, SAN FRANCISCO, CA, 94121",True,Exact,"132 19TH AVE, SAN FRANCISCO, CA, 94121",192276567,L,06,075,042602,2006,37.78537523800003,-122.478656307
432,90928,"132     10TH AVE, SAN FRANCISCO, CA, 94118",True,Exact,"132 10TH AVE, SAN FRANCISCO, CA, 94118",192278950,L,06,075,040200,4006,37.78582405000003,-122.46891871599996
433,90921,"131A ORD ST, SAN FRANCISCO, CA, 94114",True,Exact,"131 ORD ST, SAN FRANCISCO, CA, 94114",192283531,L,06,075,020401,3005,37.76152623300004,-122.44009409999995
434,90920,"131A 4TH AVE, SAN FRANCISCO, CA, 94118",True,Exact,"131 4TH AVE, SAN FRANCISCO, CA, 94118",192278978,R,06,075,040100,4002,37.78625468000007,-122.462516016
435,90923,"131B HARTFORD ST, SAN FRANCISCO, CA, 94114",True,Exact,"131 HARTFORD ST, SAN FRANCISCO, CA, 94114",192283653,L,06,075,020601,1004,37.76040930000005,-122.43383993699996
436,90922,"131A RANDOLPH ST, SAN FRANCISCO, CA, 94132",True,Exact,"131 RANDOLPH ST, SAN FRANCISCO, CA, 94132",192285662,L,06,075,031302,3001,37.714295175000075,-122.46380734399997
437,90925,"132 1/2 LOWELL RD, PEPPERELL, MA, 1463",True,Exact,"132 LOWELL RD, PEPPERELL, MA, 01463",645280176,R,25,017,327102,2000,42.666858631000025,-71.53795741899995
438,90924,"131B PFEIFFER ST, SAN FRANCISCO, CA, 94133",True,Exact,"131 PFEIFFER ST, SAN FRANCISCO, CA, 94133",192280391,L,06,075,010101,2009,37.80477592400007,-122.40887291799999
439,90927,"132 1/2 S CATALINA ST, LOS ANGELES, CA, 90004",True,Exact,"132 S CATALINA ST, LOS ANGELES, CA, 90004",141604900,L,06,037,211320,2000,34.071919569000045,-118.29541640999997
440,90926,"132 1/2 N OXFORD AVE, LOS ANGELES, CA, 90004",True,Exact,"132 N OXFORD AVE, LOS ANGELES, CA, 90004",141603348,R,06,037,211410,1000,34.074254275000044,-118.30792034999996
441,90044,"1316     25TH ST, SACRAMENTO, CA, 95816",True,Exact,"1316 25TH ST, SACRAMENTO, CA, 95816",133395598,R,06,067,001300,2002,38.57097105100007,-121.47492141499998
442,90286,"13166     VAUGHN ST, SAN FERNANDO, CA, 91340",True,Exact,"13166 VAUGHN ST, SAN FERNANDO, CA, 91340",141550698,L,06,037,104201,3010,34.283787010000026,-118.41954080299996
443,90043,"1316     12TH ST, SANTA MONICA, CA, 90401",True,Exact,"1316 12TH ST, SANTA MONICA, CA, 90401",141559330,R,06,037,701502,3013,34.02360111300004,-118.48880413999996
444,90285,"13166     NINTH AVE, VICTORVILLE, CA, 92395",True,Exact,"13166 9TH AVE, VICTORVILLE, CA, 92395",627724445,L,06,071,010036,2023,34.49028186600003,-117.32125571699999
445,90046,"1316     3RD STREET PROMENADE, SANTA MONICA, CA, 90401",True,Exact,"1316 3RD STREET PROMENADE, SANTA MONICA, CA, 90401",141559462,R,06,037,701902,2003,34.01670063000006,-118.49732257599999
446,90288,"13167     HOYT ST, PACOIMA, CA, 91331",True,Exact,"13167 HOYT ST, PACOIMA, CA, 91331",141551053,R,06,037,104701,3001,34.26625179200005,-118.41998309699994
447,90045,"1316     26TH ST, SANTA MONICA, CA, 90404",True,Exact,"1316 26TH ST, SANTA MONICA, CA, 90404",624038370,R,06,037,701602,2015,34.03429496000007,-118.47544451199997
448,90287,"13167     GLAMIS ST, PACOIMA, CA, 91331",True,Exact,"13167 GLAMIS ST, PACOIMA, CA, 91331",141551153,R,06,037,104620,1002,34.254626544000075,-118.41972659399994
449,90048,"1316     6TH AVE, SAN FRANCISCO, CA, 94122",True,Exact,"1316 6TH AVE, SAN FRANCISCO, CA, 94122",192282022,L,06,075,030101,4001,37.76377695700006,-122.46306527899998
450,90047,"1316     4TH ST, BERKELEY, CA, 94710",True,Exact,"1316 4TH ST, BERKELEY, CA, 94710",124992776,R,06,001,422000,2044,37.87849224100006,-122.30342897199995
451,90289,"13167     LAKOTA RD, APPLE VALLEY, CA, 92308",True,Exact,"13167 LAKOTA RD, APPLE VALLEY, CA, 92308",639054807,R,06,071,009721,1007,34.49087214900004,-117.20422739499998
452,90049,"1316     7TH AVE, SAN FRANCISCO, CA, 94122",True,Exact,"1316 7TH AVE, SAN FRANCISCO, CA, 94122",192282011,L,06,075,030101,4002,37.76372870900008,-122.46413544199999
453,90280,"13165     WELBY WAY, NORTH HOLLYWOOD, CA, 91606",True,Exact,"13165 WELBY WAY, N HOLLYWOOD, CA, 91606",141562915,R,06,037,123420,3005,34.19298361600005,-118.41986658899998
454,90040,"1316 1/2 W 64TH ST, LOS ANGELES, CA, 90044",True,Exact,"1316 W 64TH ST, LOS ANGELES, CA, 90044",141658448,L,06,037,237402,2001,33.98142023500003,-118.29853387799994
455,90282,"13166     COURBET LN, GRANADA HILLS, CA, 91344",True,Exact,"13166 COURBET LN, GRANADA HILLS, CA, 91344",141538429,R,06,037,106603,1017,34.30833884500004,-118.50598887799998
456,90281,"13166     72ND TER, SEMINOLE, FL, 33776",True,Exact,"13166 72ND TER, SEMINOLE, FL, 33776",636396658,L,12,103,025110,1001,27.83865831600008,-82.82049519099996
457,90042,"1316     12TH AVE, LOS ANGELES, CA, 90019",True,Exact,"1316 12TH AVE, LOS ANGELES, CA, 90019",141602038,L,06,037,218110,1000,34.047170453000035,-118.32474865199998
458,90284,"13166     GLAMIS ST, PACOIMA, CA, 91331",True,Exact,"13166 GLAMIS ST, PACOIMA, CA, 91331",141551153,L,06,037,104620,1006,34.254527720000056,-118.41984258599996
459,90041,"1316 1/4 LUCILE AVE, LOS ANGELES, CA, 90026",True,Exact,"1316 LUCILE AVE, LOS ANGELES, CA, 90026",141604631,R,06,037,195902,1000,34.087674873000026,-118.28083131199998
460,90283,"13166     CROWLEY ST, ARLETA, CA, 91331",True,Exact,"13166 CROWLEY ST, ARLETA, CA, 91331",141551992,L,06,037,119001,1012,34.229874134000056,-118.41974077399999
461,90033,"13159     TRIPOLI AVE, SYLMAR, CA, 91342",True,Exact,"13159 TRIPOLI AVE, SYLMAR, CA, 91342",141546414,L,06,037,106112,2009,34.30913812600005,-118.41791209499996
462,90275,"13165     DEL GADO RD, VICTORVILLE, CA, 92392",True,Exact,"13165 DEL GADO RD, VICTORVILLE, CA, 92392",144587803,R,06,071,009910,2045,34.489703002000056,-117.34256989
463,90032,"13159     TONOPAH ST, ARLETA, CA, 91331",True,Exact,"13159 TONOPAH ST, ARLETA, CA, 91331",141551998,R,06,037,119001,1012,34.22767380700003,-118.41878888899998
464,90274,"13165     ALEXIS DR, MORENO VALLEY, CA, 92553",True,Exact,"13165 ALEXIS DR, MORENO VALLEY, CA, 92553",647414488,L,06,065,042513,1008,33.92937283900005,-117.25634225999994
465,90035,"1316 1/2 COTA AVE, TORRANCE, CA, 90501",True,Exact,"1316 COTA AVE, TORRANCE, CA, 90501",142758810,L,06,037,650901,3021,33.835072783000044,-118.32249941699996
466,90277,"13165     MORAINE RD, TRUCKEE, CA, 96161",True,Exact,"13165 MORAINE RD, TRUCKEE, CA, 96161",624046380,L,06,057,001209,2002,39.32836158900005,-120.24202261699998
467,90034,"13159     WELBY WAY, NORTH HOLLYWOOD, CA, 91606",True,Exact,"13159 WELBY WAY, N HOLLYWOOD, CA, 91606",141562915,R,06,037,123420,3005,34.192983868000056,-118.41972446999995
468,90276,"13165     ESSEX DR, CERRITOS, CA, 90703",True,Exact,"13165 ESSEX DR, CERRITOS, CA, 90703",141753943,L,06,037,554517,2004,33.86337155200005,-118.05105809499997
469,90037,"1316 1/2 MONTANA ST, LOS ANGELES, CA, 90026",True,Exact,"1316 MONTANA ST, LOS ANGELES, CA, 90026",141616374,L,06,037,197300,2004,34.074769960000026,-118.25014957699995
470,90279,"13165     SW WORCHESTER PL, PORTLAND, OR, 97223",True,Exact,"13165 SW WORCHESTER PL, PORTLAND, OR, 97223",605209893,R,41,067,031917,1009,45.42454408700007,-122.81112834699996
471,90036,"1316 1/2 HAVENHURST DR, WEST HOLLYWOOD, CA, 90046",True,Non_Exact,"1316 N HAVENHURST DR, W HOLLYWOOD, CA, 90046",241240240,R,06,037,700200,1000,34.09478191000005,-118.36740402199996
472,90278,"13165     SW 107TH ST, DUNNELLON, FL, 34432",True,Exact,"13165 SW 107TH ST, DUNNELLON, FL, 34432",116814559,R,12,083,002604,1122,29.067460839000034,-82.33807531799994
473,90039,"1316 1/2 S SUNOL DR, LOS ANGELES, CA, 90023",True,Exact,"1316 S SUNOL DR, LOS ANGELES, CA, 90023",141626201,R,06,037,531302,4000,34.016077961000065,-118.17896022299999
474,90038,"1316 1/2 S RIDGELEY DR, LOS ANGELES, CA, 90019",True,Exact,"1316 S RIDGELEY DR, LOS ANGELES, CA, 90019",141599328,L,06,037,217102,2000,34.050448567000046,-118.35503527799995
475,90271,"13164     RANCHERIAS RD, APPLE VALLEY, CA, 92308",True,Exact,"13164 RANCHERIAS RD, APPLE VALLEY, CA, 92308",144592308,L,06,071,009721,1004,34.49120233300005,-117.19686538999997
476,90270,"13164     PAXTON ST, PACOIMA, CA, 91331",True,Exact,"13164 PAXTON ST, PACOIMA, CA, 91331",142714165,L,06,037,104322,1001,34.27852529300003,-118.41951309999996
477,90031,"13159     OTTOMAN ST, ARLETA, CA, 91331",True,Exact,"13159 OTTOMAN ST, ARLETA, CA, 91331",141551943,R,06,037,119001,2010,34.23522660200007,-118.41940246299998
478,90273,"13164     WENTWORTH ST, ARLETA, CA, 91331",True,Exact,"13164 WENTWORTH ST, ARLETA, CA, 91331",640414018,L,06,037,119001,1003,34.23118801900006,-118.41927382299997
479,90030,"13159     HUSTON ST, LOS ANGELES, CA, 90001",False,,,,,,,,,,
480,90272,"13164     TARQUIN ST, SYLMAR, CA, 91342",True,Exact,"13164 TARQUIN ST, SYLMAR, CA, 91342",141546409,L,06,037,106112,2003,34.308075651000024,-118.41935194499996
481,90029,"13159     DESMOND ST, PACOIMA, CA, 91331",True,Exact,"13159 DESMOND ST, PACOIMA, CA, 91331",141550700,R,06,037,104201,3007,34.282533476000026,-118.41947217999996
482,90066,"1316     CEDAR ST, SANTA MONICA, CA, 90405",True,Exact,"1316 CEDAR ST, SANTA MONICA, CA, 90405",141568730,R,06,037,702201,2002,34.011836523000056,-118.47370884299994
483,90065,"1316     CEDAR ST, BERKELEY, CA, 94702",True,Exact,"1316 CEDAR ST, BERKELEY, CA, 94702",606129371,R,06,001,422200,1005,37.87600562700004,-122.28784440999999
484,90068,"1316     CORONEL ST, SAN FERNANDO, CA, 91340",True,Exact,"1316 CORONEL ST, SAN FERNANDO, CA, 91340",241239116,L,06,037,320300,2027,34.28416236100003,-118.44642608599997
485,90067,"1316     CORAL TREE RD, COLTON, CA, 92324",True,Non_Exact,"1316 N CORAL TREE RD, COLTON, CA, 92324",144973579,L,06,071,003611,2004,34.081598996000025,-117.36101809999997
486,90069,"1316     CORTE DE LOS VECINOS, WALNUT CREEK, CA, 94598",True,Exact,"1316 CORTE DE LOS VECINOS, WALNUT CREEK, CA, 94598",192056561,R,06,013,343002,2002,37.906809757000076,-122.04189610399999
487,90060,"1316     BRUCE AVE, GLENDALE, CA, 91202",True,Exact,"1316 BRUCE AVE, GLENDALE, CA, 91202",141596575,R,06,037,301205,2013,34.167718028000024,-118.27943919899997
488,90062,"1316     CARHART CIR, FULLERTON, CA, 92833",True,Exact,"1316 CARHART CIR, FULLERTON, CA, 92833",624533074,R,06,059,011000,5004,33.87767586600006,-117.94955050799996
489,90061,"1316     CAMBRIDGE CT, LANCASTER, CA, 93535",True,Exact,"1316 CAMBRIDGE CT, LANCASTER, CA, 93535",627907567,R,06,037,900504,3014,34.66825907200007,-118.10496586499994
490,90064,"1316     CARROLL ST, DURHAM, NC, 27707",True,Exact,"1316 CARROLL ST, DURHAM, NC, 27707",71740357,R,37,063,000700,2008,35.986358781000035,-78.91676032499998
491,90063,"1316     CARLTON DR, GLENDALE, CA, 91205",True,Exact,"1316 CARLTON DR, GLENDALE, CA, 91205",141611101,R,06,037,302103,1001,34.145428829000025,-118.23685972599998
492,90055,"1316     ASPEN PL, DAVIS, CA, 95616",True,Exact,"1316 ASPEN PL, DAVIS, CA, 95616",67691140,R,06,113,010701,2003,38.55625781800006,-121.74424140899998
493,90297,"13168     REEDLEY ST, ARLETA, CA, 91331",True,Exact,"13168 REEDLEY ST, ARLETA, CA, 91331",141551996,L,06,037,119001,1012,34.22820836500006,-118.41937910899998
494,90054,"1316     ASPEN DR, PACIFICA, CA, 94044",True,Exact,"1316 ASPEN DR, PACIFICA, CA, 94044",192370043,L,06,081,603400,3005,37.58773724100007,-122.47541382399999
